Date,Open,High,Low,Close,Adj Close,Volume
2023-02-08,118.330002,119.190002,114.389999,114.480003,114.480003,5212100
2023-02-09,117.040001,117.790001,113.120003,113.419998,113.419998,3640900
2023-02-10,111.900002,112.620003,107.599998,108.959999,108.959999,3461500
2023-02-13,110.230003,113.290001,108.644997,112.169998,112.169998,2670700
2023-02-14,111.940002,116.660004,110.410004,116.309998,116.309998,3931000
2023-02-15,116.709999,120.559998,115.250000,120.519997,120.519997,4198500
2023-02-16,117.860001,118.730003,115.059998,115.120003,115.120003,4219100
2023-02-17,113.930000,114.290001,110.459999,114.250000,114.250000,3713300
2023-02-21,112.019997,114.749001,111.510002,112.430000,112.430000,3620800
2023-02-22,114.419998,118.309998,113.120003,117.629997,117.629997,5260100
2023-02-23,119.690002,120.550003,114.838997,117.440002,117.440002,5061100
2023-02-24,115.779999,118.800003,115.300003,117.279999,117.279999,4800600
2023-02-27,118.635002,123.239998,118.300003,120.650002,120.650002,5501900
2023-02-28,120.199997,122.680000,120.089996,120.690002,120.690002,3503800
2023-03-01,120.230003,121.050003,118.610001,120.209999,120.209999,2768300
2023-03-02,119.000000,123.930000,118.709999,123.639999,123.639999,3849000
2023-03-03,123.300003,127.120003,121.699997,126.040001,126.040001,4867500
2023-03-06,130.000000,130.190002,127.315002,127.589996,127.589996,7582900
2023-03-07,127.000000,128.600006,124.510002,124.930000,124.930000,9777400
2023-03-08,132.880005,134.960007,125.000000,128.919998,128.919998,24696900
2023-03-09,128.110001,130.089996,121.519997,121.680000,121.680000,8030600
2023-03-10,119.879997,124.510002,118.150002,119.720001,119.720001,8039700
2023-03-13,119.110001,123.599998,118.230003,121.410004,121.410004,6261700
2023-03-14,124.879997,128.160004,122.870003,128.009995,128.009995,6557300
2023-03-15,126.559998,130.190002,126.529999,129.320007,129.320007,6123700
2023-03-16,130.300003,134.089005,129.550003,133.520004,133.520004,6939900
2023-03-17,133.750000,136.470001,131.860001,133.119995,133.119995,5726500
